Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
558,61.20672319,70.40452472,86.8275903,111.2346927,115.5932834,21.688985
559,60.34005647,73.42463002,90.5796037,113.7257634,129.5299247,21.783495
560,62.16141669,69.57742722,90.62076441,122.4010316,133.7665157,21.88729
561,59.13956087,73.66972354,96.2990188,119.8240121,131.9313862,22.12846
562,61.27444091,72.16090712,90.24311661,121.1531479,131.1452143,22.089295
563,60.58900623,70.36139034,87.95922013,107.1642804,116.5807357,21.79247
564,60.751339,71.54219733,88.77938659,118.3820835,146.3993844,21.86188
565,59.71292396,69.95843416,90.90362068,123.8875914,132.7692919,21.84903
566,60.77121182,70.7285368,88.68111924,116.9488785,129.2376751,21.816765
567,60.0010791,70.96076648,89.01518917,106.7550039,115.224307,22.050825
568,61.49467555,71.136888,88.89603619,124.017226,133.1317003,21.753165
569,61.46318511,73.47594055,89.75635247,118.4711446,127.4274015,21.670725
570,61.95376824,73.13910296,95.99185261,110.9594352,123.8817797,21.66497
571,59.10355712,71.92989501,95.86350455,120.7554284,127.3880121,21.824155
572,64.35755896,72.47877527,89.80878077,116.0179927,139.4228092,21.84558
573,58.3680964,67.19892207,89.60451102,111.5531965,124.4517977,21.86787
574,59.42410449,70.97573451,89.24623143,109.2943374,118.9040158,21.551945
575,59.85997281,68.39286601,88.27006029,103.6262731,109.5199377,21.982425
576,58.86491038,67.14574685,89.23163605,118.2894184,127.4121517,21.74046
577,57.3156051,67.95463514,86.88811166,108.8269829,148.6094314,21.605545
578,60.00676207,69.38704614,86.87288678,118.4322232,125.0177746,21.527325
579,66.3114678,75.81292646,95.37711927,120.9568971,140.0544954,22.3359
580,58.23659237,71.57716279,93.50495203,117.6103672,149.0429645,21.78557
581,62.09005528,71.83418215,89.18076096,109.7585023,141.1728712,21.8896
582,58.47462115,70.17016633,90.63668038,107.0341633,123.4698237,21.75921
583,57.56369878,71.85436155,92.49913366,117.1800682,141.8226253,21.59017
584,61.86333469,70.21361937,87.46407784,107.7046891,116.2153523,21.72975
585,61.6377296,73.76340766,96.35680129,123.4880641,151.6157296,21.73649
586,60.82380329,73.75871464,92.10249542,111.8484221,125.3184947,21.752375
587,61.81544795,71.08112873,91.32218241,120.5117873,132.3766832,21.606095
588,62.50884598,70.8708234,90.65369023,122.2429902,131.3630193,21.72335
589,60.457248,69.52468381,87.0688332,109.6952354,136.4042081,21.67997
590,60.57164885,69.15616653,90.35215238,113.3403912,129.0739004,21.778645
591,60.34154303,69.98083647,88.78087685,112.3958612,136.384398,21.815325
592,61.27275173,69.07182786,89.683231,103.2933103,125.445121,21.735885
593,56.73684792,66.84812154,89.22678828,110.536952,123.1153618,21.620055
594,59.58185072,67.81921407,87.5284213,111.0576389,125.7701262,21.7005
595,62.33122341,71.90693416,89.84039478,111.8497012,136.3641226,21.617685
596,59.34491174,71.53440707,83.44663837,101.4583304,106.1237757,21.68259
597,60.09391738,69.49050032,95.39945722,124.7126293,133.507568,21.75973
598,62.03252062,71.64351371,90.45906629,115.8292918,157.3329973,21.722865
599,59.08128331,70.77855894,92.01803175,126.2895756,135.0618772,21.721895
600,60.66371433,68.15967994,85.63280676,117.4839645,129.0459432,21.443115
