Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
552,62.06561591,73.34963579,93.65138328,117.165592,132.1637349,21.80934
553,60.57780024,77.50718331,101.2659385,129.0905009,148.3556677,21.563865
554,63.72652386,76.2149829,97.88072894,129.0241313,165.5583575,21.77095
555,63.88393753,77.37546965,97.86141513,124.8100927,136.5181713,21.805315
556,64.34559478,77.8084308,103.4345674,124.0682131,169.4226601,21.12887
557,58.72840925,72.21502983,96.32405934,117.7904817,135.7822977,21.588575
558,62.60380581,75.55858244,99.07080298,119.0661584,136.6183793,21.472715
559,62.43559111,75.28337778,95.64048066,117.6013566,132.2183502,21.09457
560,62.72972711,74.05384539,95.58741739,117.4262818,136.3510366,21.56752
561,60.61443398,73.11776004,93.56235781,150.2072449,167.7024637,21.879575
562,62.44911459,74.68509001,95.31853142,112.0588212,132.8676252,21.517285
563,61.7449925,76.96633449,99.13381512,121.55662,130.4166009,21.49513
564,61.36898798,74.14895791,94.18250276,118.6422651,130.4553661,21.610875
565,60.60917368,73.51904744,93.4011087,130.5255894,143.58165,22.25168
566,63.290581,76.40514666,98.91237173,127.762808,151.2041023,22.02631
567,61.5655522,75.42510297,96.61971742,121.3826151,134.7041624,21.628845
568,64.71749272,76.20723897,97.22621781,123.2231388,134.9263353,21.57503
569,62.04715505,73.64137811,93.67507922,117.9904282,126.3050242,21.39023
570,59.29095688,74.48526789,94.10617564,112.9335189,118.9427381,21.407995
571,61.59412324,76.25903967,98.29792572,118.7047054,129.072968,21.2814
572,62.68688974,76.77928311,98.37816063,129.0956868,142.5408507,21.483195
573,65.24705063,80.49851487,101.7479286,123.8913498,139.7042756,21.50327
574,64.88185923,74.87766037,99.36296762,128.769987,167.1742129,21.11962
575,60.06530267,74.42818796,94.81917424,124.2926754,149.640476,21.704985
576,64.39775339,78.05360951,100.1435105,129.5053109,145.4393637,21.71058
577,60.53180369,72.93167063,96.95286831,118.5357139,143.6230914,21.813475
578,58.00612271,72.96084925,93.09236991,119.981377,146.9299606,21.479035
579,58.84457642,72.63792093,95.81058112,128.9920001,136.1191974,21.786245
580,60.82244616,75.18343821,99.32422806,133.7013412,155.0255362,21.67885
581,64.01363289,77.17276947,99.57402878,126.2645151,137.5470168,21.65909
582,64.22660934,75.92385129,100.3978109,130.4698165,144.3632042,21.468715
583,62.04146138,77.05295086,99.83510466,121.5157013,127.3930105,21.44592
584,62.85739859,77.72395309,99.80689366,131.731871,144.3561541,21.554825
585,60.45766981,75.62182435,100.0732288,125.9485012,148.1450496,21.37226
586,61.07027682,76.82158242,98.9953972,130.7843714,148.3600544,21.63437
587,60.08948439,74.77990406,97.21737011,125.3932836,144.6458119,21.43355
588,63.45988834,75.71091235,93.91516858,110.2067222,122.954067,21.36043
589,61.79027048,76.42844134,96.93885759,118.4060538,137.8645427,21.66309
590,62.69142347,77.39637534,101.6749398,135.5056766,170.280199,21.27287
591,62.87010109,74.70217433,96.45105924,114.7239419,123.6485182,21.92724
592,60.15864879,75.16428219,101.3744182,134.9623451,161.498981,21.9645
593,58.83059207,70.99204325,94.29824012,110.9889093,116.2893334,21.688275
594,59.03644894,74.68157946,92.57871646,117.2141669,130.714721,21.464055
595,62.73926152,74.78812056,95.59356366,121.7099645,130.944496,21.477195
596,64.46076717,75.11477597,95.10628623,126.1124682,145.4372484,21.30166
597,61.5744807,75.09809698,96.39934592,118.2261244,136.2900024,21.56431
598,63.32081692,75.77755784,91.04605586,109.5041085,131.6027739,21.40913
599,59.22768295,73.63206681,93.62667583,123.3801908,139.194309,21.644115
600,64.55953929,75.99780959,100.7354404,150.2907225,159.1424677,21.81882
